Wall time,Step,Value
1767351322.928666,2510337,904.0
1767351339.4301267,2516733,764.0
1767351347.9438336,2519937,824.0
1767351356.017308,2523157,844.0
1767351368.9287307,2528125,820.0
1767351384.0723057,2534024,948.0
1767351388.4808412,2535708,842.0
1767351398.8187826,2539722,898.0
1767351413.5156598,2545296,824.0
1767351419.3200188,2547644,792.0
1767351421.3964863,2548468,824.0
1767351432.0181215,2552559,764.0
1767351434.0235376,2553323,764.0
1767351436.183399,2554087,764.0
1767351440.17917,2555695,844.0
1767351446.2872858,2558114,844.0
1767351456.8817847,2562085,764.0
1767351462.3936174,2564525,792.0
1767351464.2450874,2565289,764.0
1767351468.3328016,2566905,824.0
1767351480.9798925,2571697,888.0
1767351501.7265048,2579777,764.0
1767351516.1383774,2585389,792.0
1767351522.3681953,2587769,764.0
1767351524.5767589,2588533,764.0
1767351538.6719058,2594109,764.0
1767351541.0889456,2594935,826.0
1767351543.1989057,2595819,884.0
1767351545.0689814,2596583,764.0
1767351562.4832242,2600691,764.0
1767351568.3301506,2603073,792.0
1767351616.909886,2621880,764.0
1767351619.3717413,2622764,884.0
1767351625.121772,2625116,764.0
1767351629.0291302,2626644,764.0
1767351639.8759093,2630746,764.0
1767351646.0329752,2633218,824.0
1767351648.0042698,2633982,764.0
1767351652.024777,2635529,783.0
1767351654.187099,2636349,820.0
1767351668.4072614,2641850,842.0
1767351672.6697466,2643481,783.0
1767351677.4265842,2645281,976.0
1767351696.857401,2652675,764.0
1767351707.4336035,2656892,764.0
1767351709.4111497,2657656,764.0
1767351721.8734062,2662470,764.0
1767351725.7846148,2663998,764.0
1767351730.0447085,2665632,842.0
1767351734.111456,2667188,792.0
1767351742.3064501,2670305,764.0
1767351748.1943688,2672657,824.0
1767351756.7818305,2675861,764.0
1767351768.7336369,2680630,842.0
1767351775.17265,2683044,826.0
1767351777.0065687,2683808,764.0
1767351779.187859,2684686,878.0
1767351791.8942866,2689503,764.0
1767351808.379236,2695970,764.0
1767351816.8672056,2699206,764.0
1767351821.0953908,2700916,764.0
1767351823.0355186,2701680,764.0
1767351825.0036502,2702444,764.0
1767351833.3470802,2705560,764.0
1767351843.452011,2709579,764.0
1767351858.454635,2715374,852.0
1767351866.7457135,2718583,764.0
1767351875.132126,2721727,764.0
1767351877.1970513,2722519,792.0
1767351882.865839,2724811,764.0
1767351891.0067823,2727957,764.0
1767351895.2200832,2729532,792.0
1767351907.3858454,2734311,792.0
1767351913.844506,2736693,792.0
1767351917.7114756,2738267,782.0
1767351921.618834,2739823,792.0
1767351925.8654203,2741471,824.0
1767351932.2778833,2743823,764.0
1767351936.1079903,2745407,764.0
1767351942.3933766,2747870,764.0
1767351951.176712,2751143,764.0
1767351955.2102041,2752819,792.0
1767351968.3105903,2757785,826.0
1767351978.2530208,2761805,764.0
1767351980.2606134,2762569,764.0
1767351988.5314205,2765685,764.0
1767352003.0547216,2771371,792.0
1767352020.008283,2777947,764.0
1767352026.3952656,2780381,878.0
1767352032.7005281,2782787,764.0
1767352034.774967,2783629,842.0
1767352040.9447813,2786041,884.0
1767352051.363247,2790059,764.0
1767352063.8008883,2794889,861.0
1767352065.8685193,2795681,792.0
1767352074.1321218,2798903,764.0
1767352086.26761,2800491,764.0
1767352098.2554939,2805286,826.0
1767352100.4079964,2806110,824.0
1767352104.567419,2807698,824.0
1767352113.2335932,2810944,838.0
1767352127.353912,2816486,792.0
1767352139.986616,2821239,764.0
1767352145.7062418,2823559,764.0
1767352158.160374,2828250,783.0
1767352174.3390954,2834632,764.0
1767352180.5612214,2837022,824.0
1767352184.3978662,2838550,764.0
1767352186.53586,2839374,824.0
1767352196.7935667,2843314,764.0
1767352198.9284625,2844168,854.0
1767352200.8829935,2844932,764.0
1767352204.9950168,2846522,826.0
1767352209.2317576,2848138,824.0
1767352211.7318108,2849009,871.0
1767352215.8506346,2850707,860.0
1767352225.7558107,2854546,783.0
1767352246.4388547,2862547,826.0
1767352259.4032273,2867416,764.0
1767352263.2871313,2869004,824.0
1767352265.1846602,2869768,764.0
1767352273.5997984,2873033,811.0
1767352275.7648475,2873857,824.0
1767352284.3172667,2877202,764.0
1767352288.2396786,2878730,764.0
1767352300.876156,2883634,884.0
1767352302.8208094,2884398,764.0
1767352308.882747,2886737,792.0
1767352317.8047755,2890234,884.0
1767352343.1391916,2900032,852.0
1767352353.6311817,2904042,898.0
1767352355.6761894,2904866,824.0
1767352359.7836642,2906468,838.0
1767352369.0243397,2909960,912.0
1767352379.934859,2914019,764.0
1767352382.3946698,2914783,764.0
1767352395.6382105,2919638,764.0
1767352398.0282345,2920402,764.0
1767352402.3872838,2922046,792.0
1767352429.7366252,2931817,792.0
1767352434.1215289,2933373,764.0
1767352438.568927,2934961,824.0
1767352443.388735,2936671,884.0
1767352447.6956508,2938199,764.0
1767352454.4834182,2940607,792.0
1767352461.2939637,2943021,764.0
1767352480.9703665,2950003,764.0
1767352494.3790636,2954743,764.0
1767352499.1989691,2956484,888.0
1767352524.6838603,2965511,764.0
1767352526.8282316,2966275,764.0
1767352540.1085324,2970985,764.0
1767352555.5713835,2976468,764.0
1767352609.443786,2995567,826.0
1767352611.434864,2996350,783.0
1767352615.52631,2997975,843.0
1767352619.8436413,2999637,764.0
